index,title,group,tagger,tag,lowercase_word,N
600739,Truth_and_Truthfulness,0,perceptron,ADV,simply,135
600692,Truth_and_Truthfulness,0,perceptron,ADV,rather,133
600532,Truth_and_Truthfulness,0,perceptron,ADV,indeed,131
600521,Truth_and_Truthfulness,0,perceptron,ADV,however,118
600846,Truth_and_Truthfulness,0,perceptron,ADV,well,98
600593,Truth_and_Truthfulness,0,perceptron,ADV,merely,85
600365,Truth_and_Truthfulness,0,perceptron,ADV,certainly,80
600633,Truth_and_Truthfulness,0,perceptron,ADV,often,79
609735,Truth_and_Truthfulness,0,spacy,ADV,even,162
609603,Truth_and_Truthfulness,0,spacy,ADV,also,136
609963,Truth_and_Truthfulness,0,spacy,ADV,rather,135
610005,Truth_and_Truthfulness,0,spacy,ADV,simply,135
609815,Truth_and_Truthfulness,0,spacy,ADV,indeed,134
609802,Truth_and_Truthfulness,0,spacy,ADV,however,117
610114,Truth_and_Truthfulness,0,spacy,ADV,well,115
609871,Truth_and_Truthfulness,0,spacy,ADV,merely,86
609645,Truth_and_Truthfulness,0,spacy,ADV,certainly,82
609903,Truth_and_Truthfulness,0,spacy,ADV,often,79
618371,Truth_and_Truthfulness,0,stanford,ADV,even,162
618243,Truth_and_Truthfulness,0,stanford,ADV,also,136
618597,Truth_and_Truthfulness,0,stanford,ADV,rather,136
618642,Truth_and_Truthfulness,0,stanford,ADV,simply,135
618449,Truth_and_Truthfulness,0,stanford,ADV,indeed,134
618435,Truth_and_Truthfulness,0,stanford,ADV,however,118
618744,Truth_and_Truthfulness,0,stanford,ADV,well,114
618502,Truth_and_Truthfulness,0,stanford,ADV,merely,86
618283,Truth_and_Truthfulness,0,stanford,ADV,certainly,82
618536,Truth_and_Truthfulness,0,stanford,ADV,often,79
600864,Truth_and_Truthfulness,0,perceptron,CONJ,either,14
600872,Truth_and_Truthfulness,0,perceptron,CONJ,”,9
600868,Truth_and_Truthfulness,0,perceptron,CONJ,neither,5
600870,Truth_and_Truthfulness,0,perceptron,CONJ,yet,5
600869,Truth_and_Truthfulness,0,perceptron,CONJ,plus,2
600871,Truth_and_Truthfulness,0,perceptron,CONJ,“,2
600863,Truth_and_Truthfulness,0,perceptron,CONJ,[,1
600865,Truth_and_Truthfulness,0,perceptron,CONJ,et,1
600866,Truth_and_Truthfulness,0,perceptron,CONJ,fifty,1
600867,Truth_and_Truthfulness,0,perceptron,CONJ,moreover,1
610140,Truth_and_Truthfulness,0,spacy,CONJ,whether,131
610135,Truth_and_Truthfulness,0,spacy,CONJ,though,93
610134,Truth_and_Truthfulness,0,spacy,CONJ,since,77
610136,Truth_and_Truthfulness,0,spacy,CONJ,unless,26
610128,Truth_and_Truthfulness,0,spacy,CONJ,either,24
610129,Truth_and_Truthfulness,0,spacy,CONJ,except,21
610126,Truth_and_Truthfulness,0,spacy,CONJ,besides,13
610125,Truth_and_Truthfulness,0,spacy,CONJ,although,10
610132,Truth_and_Truthfulness,0,spacy,CONJ,neither,9
610141,Truth_and_Truthfulness,0,spacy,CONJ,yet,9
618756,Truth_and_Truthfulness,0,stanford,CONJ,either,23
618762,Truth_and_Truthfulness,0,stanford,CONJ,yet,10
618758,Truth_and_Truthfulness,0,stanford,CONJ,neither,9
618759,Truth_and_Truthfulness,0,stanford,CONJ,plus,2
618755,Truth_and_Truthfulness,0,stanford,CONJ,ans,1
618757,Truth_and_Truthfulness,0,stanford,CONJ,minus,1
618760,Truth_and_Truthfulness,0,stanford,CONJ,versus,1
618761,Truth_and_Truthfulness,0,stanford,CONJ,whether,1
600874,Truth_and_Truthfulness,0,perceptron,DET,another,139
600878,Truth_and_Truthfulness,0,perceptron,DET,every,44
600890,Truth_and_Truthfulness,0,perceptron,DET,“,17
600876,Truth_and_Truthfulness,0,perceptron,DET,either,13
600887,Truth_and_Truthfulness,0,perceptron,DET,whatever,12
600882,Truth_and_Truthfulness,0,perceptron,DET,neither,7
600891,Truth_and_Truthfulness,0,perceptron,DET,”,5
600873,Truth_and_Truthfulness,0,perceptron,DET,[,1
600875,Truth_and_Truthfulness,0,perceptron,DET,but—there,1
600877,Truth_and_Truthfulness,0,perceptron,DET,ere,1
610144,Truth_and_Truthfulness,0,spacy,DET,another,76
610146,Truth_and_Truthfulness,0,spacy,DET,every,41
610147,Truth_and_Truthfulness,0,spacy,DET,quite,9
610151,Truth_and_Truthfulness,0,spacy,DET,whose,8
610150,Truth_and_Truthfulness,0,spacy,DET,whatever,3
610143,Truth_and_Truthfulness,0,spacy,DET,"acrostics,22",1
610145,Truth_and_Truthfulness,0,spacy,DET,either,1
610148,Truth_and_Truthfulness,0,spacy,DET,referred:“the,1
610149,Truth_and_Truthfulness,0,spacy,DET,themselves—“the,1
618763,Truth_and_Truthfulness,0,stanford,DET,another,140
618765,Truth_and_Truthfulness,0,stanford,DET,every,45
618769,Truth_and_Truthfulness,0,stanford,DET,whatever,19
618768,Truth_and_Truthfulness,0,stanford,DET,quite,9
618767,Truth_and_Truthfulness,0,stanford,DET,neither,6
618764,Truth_and_Truthfulness,0,stanford,DET,either,5
618766,Truth_and_Truthfulness,0,stanford,DET,la,2
605019,Truth_and_Truthfulness,0,perceptron,NOUN,truth,571
605341,Truth_and_Truthfulness,0,perceptron,NOUN,”,564
605339,Truth_and_Truthfulness,0,perceptron,NOUN,’,482
605340,Truth_and_Truthfulness,0,perceptron,NOUN,“,439
604484,Truth_and_Truthfulness,0,perceptron,NOUN,sense,369
603769,Truth_and_Truthfulness,0,perceptron,NOUN,people,337
604064,Truth_and_Truthfulness,0,perceptron,NOUN,question,280
602799,Truth_and_Truthfulness,0,perceptron,NOUN,idea,254
604715,Truth_and_Truthfulness,0,perceptron,NOUN,story,236
604903,Truth_and_Truthfulness,0,perceptron,NOUN,things,203
613834,Truth_and_Truthfulness,0,spacy,NOUN,truth,631
613369,Truth_and_Truthfulness,0,spacy,NOUN,sense,373
612758,Truth_and_Truthfulness,0,spacy,NOUN,people,339
613023,Truth_and_Truthfulness,0,spacy,NOUN,question,287
611876,Truth_and_Truthfulness,0,spacy,NOUN,idea,254
613565,Truth_and_Truthfulness,0,spacy,NOUN,story,238
610513,Truth_and_Truthfulness,0,spacy,NOUN,belief,203
613738,Truth_and_Truthfulness,0,spacy,NOUN,things,202
614004,Truth_and_Truthfulness,0,spacy,NOUN,way,197
611798,Truth_and_Truthfulness,0,spacy,NOUN,history,180
622274,Truth_and_Truthfulness,0,stanford,NOUN,truth,641
621827,Truth_and_Truthfulness,0,stanford,NOUN,sense,373
621238,Truth_and_Truthfulness,0,stanford,NOUN,people,340
621497,Truth_and_Truthfulness,0,stanford,NOUN,question,287
620407,Truth_and_Truthfulness,0,stanford,NOUN,idea,254
622019,Truth_and_Truthfulness,0,stanford,NOUN,story,238
622186,Truth_and_Truthfulness,0,stanford,NOUN,things,204
619118,Truth_and_Truthfulness,0,stanford,NOUN,belief,203
622431,Truth_and_Truthfulness,0,stanford,NOUN,way,198
621934,Truth_and_Truthfulness,0,stanford,NOUN,something,182
605680,Truth_and_Truthfulness,0,perceptron,NUM,one,577
605685,Truth_and_Truthfulness,0,perceptron,NUM,two,108
605495,Truth_and_Truthfulness,0,perceptron,NUM,2,67
605342,Truth_and_Truthfulness,0,perceptron,NUM,1,63
605560,Truth_and_Truthfulness,0,perceptron,NUM,3,53
605595,Truth_and_Truthfulness,0,perceptron,NUM,4,45
605621,Truth_and_Truthfulness,0,perceptron,NUM,5,38
605639,Truth_and_Truthfulness,0,perceptron,NUM,6,31
605655,Truth_and_Truthfulness,0,perceptron,NUM,7,25
605664,Truth_and_Truthfulness,0,perceptron,NUM,8,23
614447,Truth_and_Truthfulness,0,spacy,NUM,one,411
614455,Truth_and_Truthfulness,0,spacy,NUM,two,110
614110,Truth_and_Truthfulness,0,spacy,NUM,1,53
614267,Truth_and_Truthfulness,0,spacy,NUM,2,41
614334,Truth_and_Truthfulness,0,spacy,NUM,3,30
614366,Truth_and_Truthfulness,0,spacy,NUM,4,24
614390,Truth_and_Truthfulness,0,spacy,NUM,5,22
614406,Truth_and_Truthfulness,0,spacy,NUM,6,18
614236,Truth_and_Truthfulness,0,spacy,NUM,1990,15
614170,Truth_and_Truthfulness,0,spacy,NUM,17,14
622896,Truth_and_Truthfulness,0,stanford,NUM,one,522
622904,Truth_and_Truthfulness,0,stanford,NUM,two,110
622568,Truth_and_Truthfulness,0,stanford,NUM,1,65
622711,Truth_and_Truthfulness,0,stanford,NUM,2,47
622830,Truth_and_Truthfulness,0,stanford,NUM,5,38
622850,Truth_and_Truthfulness,0,stanford,NUM,6,32
622773,Truth_and_Truthfulness,0,stanford,NUM,3,31
622866,Truth_and_Truthfulness,0,stanford,NUM,7,27
622805,Truth_and_Truthfulness,0,stanford,NUM,4,25
622876,Truth_and_Truthfulness,0,stanford,NUM,8,23
605697,Truth_and_Truthfulness,0,perceptron,PRON,us,228
605692,Truth_and_Truthfulness,0,perceptron,PRON,oneself,10
605702,Truth_and_Truthfulness,0,perceptron,PRON,whose,7
605688,Truth_and_Truthfulness,0,perceptron,PRON,hat,1
605689,Truth_and_Truthfulness,0,perceptron,PRON,here—that,1
605690,Truth_and_Truthfulness,0,perceptron,PRON,itself—that,1
605691,Truth_and_Truthfulness,0,perceptron,PRON,knowledge—that,1
605693,Truth_and_Truthfulness,0,perceptron,PRON,self,1
605694,Truth_and_Truthfulness,0,perceptron,PRON,spread—that,1
605695,Truth_and_Truthfulness,0,perceptron,PRON,thyself,1
614486,Truth_and_Truthfulness,0,spacy,PRON,us,229
614481,Truth_and_Truthfulness,0,spacy,PRON,something,182
614476,Truth_and_Truthfulness,0,spacy,PRON,one,153
614480,Truth_and_Truthfulness,0,spacy,PRON,someone,102
614458,Truth_and_Truthfulness,0,spacy,PRON,another,64
614461,Truth_and_Truthfulness,0,spacy,PRON,anything,51
614475,Truth_and_Truthfulness,0,spacy,PRON,nothing,50
614465,Truth_and_Truthfulness,0,spacy,PRON,everyone,46
614460,Truth_and_Truthfulness,0,spacy,PRON,anyone,45
614466,Truth_and_Truthfulness,0,spacy,PRON,everything,30
622908,Truth_and_Truthfulness,0,stanford,PRON,us,229
622906,Truth_and_Truthfulness,0,stanford,PRON,one,64
622907,Truth_and_Truthfulness,0,stanford,PRON,oneself,19
622911,Truth_and_Truthfulness,0,stanford,PRON,whose,8
622909,Truth_and_Truthfulness,0,stanford,PRON,whatever,4
622910,Truth_and_Truthfulness,0,stanford,PRON,whoever,1
605713,Truth_and_Truthfulness,0,perceptron,PRT,“,9
605707,Truth_and_Truthfulness,0,perceptron,PRT,away,8
605706,Truth_and_Truthfulness,0,perceptron,PRT,aside,6
605708,Truth_and_Truthfulness,0,perceptron,PRT,back,3
605705,Truth_and_Truthfulness,0,perceptron,PRT,around,1
605709,Truth_and_Truthfulness,0,perceptron,PRT,it—in,1
605710,Truth_and_Truthfulness,0,perceptron,PRT,opera,1
605711,Truth_and_Truthfulness,0,perceptron,PRT,together,1
605712,Truth_and_Truthfulness,0,perceptron,PRT,unknown,1
614511,Truth_and_Truthfulness,0,spacy,PRT,’s,435
614510,Truth_and_Truthfulness,0,spacy,PRT,’,26
614501,Truth_and_Truthfulness,0,spacy,PRT,n’t,15
614497,Truth_and_Truthfulness,0,spacy,PRT,ff,12
614508,Truth_and_Truthfulness,0,spacy,PRT,yes,6
614498,Truth_and_Truthfulness,0,spacy,PRT,hey,3
614506,Truth_and_Truthfulness,0,spacy,PRT,well,2
614493,Truth_and_Truthfulness,0,spacy,PRT,1988)is,1
614494,Truth_and_Truthfulness,0,spacy,PRT,blame,1
614495,Truth_and_Truthfulness,0,spacy,PRT,bu,1
622916,Truth_and_Truthfulness,0,stanford,PRT,’s,478
622914,Truth_and_Truthfulness,0,stanford,PRT,back,3
622913,Truth_and_Truthfulness,0,stanford,PRT,away,2
622912,Truth_and_Truthfulness,0,stanford,PRT,across,1
622915,Truth_and_Truthfulness,0,stanford,PRT,together,1
607024,Truth_and_Truthfulness,0,perceptron,VERB,may,426
608001,Truth_and_Truthfulness,0,perceptron,VERB,would,235
607575,Truth_and_Truthfulness,0,perceptron,VERB,say,208
607001,Truth_and_Truthfulness,0,perceptron,VERB,make,200
607564,Truth_and_Truthfulness,0,perceptron,VERB,said,188
607584,Truth_and_Truthfulness,0,perceptron,VERB,see,174
606202,Truth_and_Truthfulness,0,perceptron,VERB,could,168
607093,Truth_and_Truthfulness,0,perceptron,VERB,must,150
607044,Truth_and_Truthfulness,0,perceptron,VERB,might,148
608015,Truth_and_Truthfulness,0,perceptron,VERB,“,141
615723,Truth_and_Truthfulness,0,spacy,VERB,may,427
616623,Truth_and_Truthfulness,0,spacy,VERB,would,234
616225,Truth_and_Truthfulness,0,spacy,VERB,say,209
615699,Truth_and_Truthfulness,0,spacy,VERB,make,203
616236,Truth_and_Truthfulness,0,spacy,VERB,see,195
616217,Truth_and_Truthfulness,0,spacy,VERB,said,189
614966,Truth_and_Truthfulness,0,spacy,VERB,could,168
615784,Truth_and_Truthfulness,0,spacy,VERB,must,152
615741,Truth_and_Truthfulness,0,spacy,VERB,might,150
616268,Truth_and_Truthfulness,0,spacy,VERB,shall,142
624108,Truth_and_Truthfulness,0,stanford,VERB,may,427
624975,Truth_and_Truthfulness,0,stanford,VERB,would,235
624599,Truth_and_Truthfulness,0,stanford,VERB,say,212
624085,Truth_and_Truthfulness,0,stanford,VERB,make,204
624608,Truth_and_Truthfulness,0,stanford,VERB,see,192
624589,Truth_and_Truthfulness,0,stanford,VERB,said,190
623365,Truth_and_Truthfulness,0,stanford,VERB,could,169
624164,Truth_and_Truthfulness,0,stanford,VERB,must,152
624127,Truth_and_Truthfulness,0,stanford,VERB,might,150
624640,Truth_and_Truthfulness,0,stanford,VERB,shall,142
608047,Truth_and_Truthfulness,0,perceptron,X,”,11
608019,Truth_and_Truthfulness,0,perceptron,X,de,10
608046,Truth_and_Truthfulness,0,perceptron,X,“,10
608043,Truth_and_Truthfulness,0,perceptron,X,vs.,5
608025,Truth_and_Truthfulness,0,perceptron,X,etc,3
608045,Truth_and_Truthfulness,0,perceptron,X,yes,3
608030,Truth_and_Truthfulness,0,perceptron,X,même,2
608032,Truth_and_Truthfulness,0,perceptron,X,nouvelle,2
608044,Truth_and_Truthfulness,0,perceptron,X,vérité,2
608017,Truth_and_Truthfulness,0,perceptron,X,.we,1
616662,Truth_and_Truthfulness,0,spacy,X,[,28
616646,Truth_and_Truthfulness,0,spacy,X,2,24
616649,Truth_and_Truthfulness,0,spacy,X,3,22
616652,Truth_and_Truthfulness,0,spacy,X,4,21
616654,Truth_and_Truthfulness,0,spacy,X,5,14
616655,Truth_and_Truthfulness,0,spacy,X,6,12
616656,Truth_and_Truthfulness,0,spacy,X,7,11
616641,Truth_and_Truthfulness,0,spacy,X,10,10
616642,Truth_and_Truthfulness,0,spacy,X,11,10
616657,Truth_and_Truthfulness,0,spacy,X,8,10
624988,Truth_and_Truthfulness,0,stanford,X,-,426
625072,Truth_and_Truthfulness,0,stanford,X,—,121
625071,Truth_and_Truthfulness,0,stanford,X,–,39
624993,Truth_and_Truthfulness,0,stanford,X,3,22
624992,Truth_and_Truthfulness,0,stanford,X,2,21
624994,Truth_and_Truthfulness,0,stanford,X,4,21
625016,Truth_and_Truthfulness,0,stanford,X,e.g.,13
624995,Truth_and_Truthfulness,0,stanford,X,9,10
625004,Truth_and_Truthfulness,0,stanford,X,cf.,10
624989,Truth_and_Truthfulness,0,stanford,X,. . .,9
625079,Truth_and_Truthfulness_3,3,perceptron,.,",",8432
625080,Truth_and_Truthfulness_3,3,perceptron,.,.,4358
625077,Truth_and_Truthfulness_3,3,perceptron,.,(,791
625078,Truth_and_Truthfulness_3,3,perceptron,.,),791
625081,Truth_and_Truthfulness_3,3,perceptron,.,:,483
625082,Truth_and_Truthfulness_3,3,perceptron,.,;,369
625083,Truth_and_Truthfulness_3,3,perceptron,.,?,248
625086,Truth_and_Truthfulness_3,3,perceptron,.,”,22
625075,Truth_and_Truthfulness_3,3,perceptron,.,!,8
625085,Truth_and_Truthfulness_3,3,perceptron,.,“,4
634676,Truth_and_Truthfulness_3,3,spacy,.,",",8421
634678,Truth_and_Truthfulness_3,3,spacy,.,.,4503
634696,Truth_and_Truthfulness_3,3,spacy,.,“,828
634673,Truth_and_Truthfulness_3,3,spacy,.,(,787
634697,Truth_and_Truthfulness_3,3,spacy,.,”,747
634674,Truth_and_Truthfulness_3,3,spacy,.,),716
634682,Truth_and_Truthfulness_3,3,spacy,.,:,466
634677,Truth_and_Truthfulness_3,3,spacy,.,-,428
634683,Truth_and_Truthfulness_3,3,spacy,.,;,368
634691,Truth_and_Truthfulness_3,3,spacy,.,—,308
643348,Truth_and_Truthfulness_3,3,stanford,.,",",8432
643350,Truth_and_Truthfulness_3,3,stanford,.,.,4485
643360,Truth_and_Truthfulness_3,3,stanford,.,“,836
643361,Truth_and_Truthfulness_3,3,stanford,.,”,832
643346,Truth_and_Truthfulness_3,3,stanford,.,(,791
643347,Truth_and_Truthfulness_3,3,stanford,.,),791
643352,Truth_and_Truthfulness_3,3,stanford,.,:,483
643353,Truth_and_Truthfulness_3,3,stanford,.,;,369
643354,Truth_and_Truthfulness_3,3,stanford,.,?,236
643357,Truth_and_Truthfulness_3,3,stanford,.,—,209
626614,Truth_and_Truthfulness_3,3,perceptron,ADJ,true,297
626846,Truth_and_Truthfulness_3,3,perceptron,ADJ,“,180
625974,Truth_and_Truthfulness_3,3,perceptron,ADJ,many,156
626160,Truth_and_Truthfulness_3,3,perceptron,ADJ,particular,154
625426,Truth_and_Truthfulness_3,3,perceptron,ADJ,different,152
625724,Truth_and_Truthfulness_3,3,perceptron,ADJ,human,141
625713,Truth_and_Truthfulness_3,3,perceptron,ADJ,historical,121
625260,Truth_and_Truthfulness_3,3,perceptron,ADJ,certain,111
626486,Truth_and_Truthfulness_3,3,perceptron,ADJ,social,111
625660,Truth_and_Truthfulness_3,3,perceptron,ADJ,general,97
635999,Truth_and_Truthfulness_3,3,spacy,ADJ,true,300
635635,Truth_and_Truthfulness_3,3,spacy,ADJ,particular,163
635491,Truth_and_Truthfulness_3,3,spacy,ADJ,many,158
635031,Truth_and_Truthfulness_3,3,spacy,ADJ,different,153
635296,Truth_and_Truthfulness_3,3,spacy,ADJ,human,142
635282,Truth_and_Truthfulness_3,3,spacy,ADJ,historical,121
635889,Truth_and_Truthfulness_3,3,spacy,ADJ,social,112
634868,Truth_and_Truthfulness_3,3,spacy,ADJ,certain,111
635237,Truth_and_Truthfulness_3,3,spacy,ADJ,general,98
634822,Truth_and_Truthfulness_3,3,spacy,ADJ,basic,88
644634,Truth_and_Truthfulness_3,3,stanford,ADJ,true,308
644269,Truth_and_Truthfulness_3,3,stanford,ADJ,particular,164
644115,Truth_and_Truthfulness_3,3,stanford,ADJ,many,158
643659,Truth_and_Truthfulness_3,3,stanford,ADJ,different,153
643921,Truth_and_Truthfulness_3,3,stanford,ADJ,human,148
643907,Truth_and_Truthfulness_3,3,stanford,ADJ,historical,121
644529,Truth_and_Truthfulness_3,3,stanford,ADJ,social,112
643502,Truth_and_Truthfulness_3,3,stanford,ADJ,certain,111
643859,Truth_and_Truthfulness_3,3,stanford,ADJ,general,97
644170,Truth_and_Truthfulness_3,3,stanford,ADJ,much,95
626912,Truth_and_Truthfulness_3,3,perceptron,ADP,whether,130
626896,Truth_and_Truthfulness_3,3,perceptron,ADP,though,85
626914,Truth_and_Truthfulness_3,3,perceptron,ADP,without,79
626893,Truth_and_Truthfulness_3,3,perceptron,ADP,since,78
626875,Truth_and_Truthfulness_3,3,perceptron,ADP,like,66
626857,Truth_and_Truthfulness_3,3,perceptron,ADP,among,44
626913,Truth_and_Truthfulness_3,3,perceptron,ADP,within,29
626920,Truth_and_Truthfulness_3,3,perceptron,ADP,”,28
626903,Truth_and_Truthfulness_3,3,perceptron,ADP,unless,25
626866,Truth_and_Truthfulness_3,3,perceptron,ADP,beyond,24
636207,Truth_and_Truthfulness_3,3,spacy,ADP,without,79
636187,Truth_and_Truthfulness_3,3,spacy,ADP,like,67
636174,Truth_and_Truthfulness_3,3,spacy,ADP,among,44
636181,Truth_and_Truthfulness_3,3,spacy,ADP,beyond,29
636206,Truth_and_Truthfulness_3,3,spacy,ADP,within,29
636199,Truth_and_Truthfulness_3,3,spacy,ADP,toward,20
636201,Truth_and_Truthfulness_3,3,spacy,ADP,unlike,11
636172,Truth_and_Truthfulness_3,3,spacy,ADP,along,7
636192,Truth_and_Truthfulness_3,3,spacy,ADP,outside,7
636171,Truth_and_Truthfulness_3,3,spacy,ADP,across,6
644850,Truth_and_Truthfulness_3,3,stanford,ADP,whether,131
644837,Truth_and_Truthfulness_3,3,stanford,ADP,though,82
644852,Truth_and_Truthfulness_3,3,stanford,ADP,without,79
644834,Truth_and_Truthfulness_3,3,stanford,ADP,since,78
644827,Truth_and_Truthfulness_3,3,stanford,ADP,like,64
644813,Truth_and_Truthfulness_3,3,stanford,ADP,among,44
644851,Truth_and_Truthfulness_3,3,stanford,ADP,within,29
644819,Truth_and_Truthfulness_3,3,stanford,ADP,beyond,28
644841,Truth_and_Truthfulness_3,3,stanford,ADP,unless,26
644823,Truth_and_Truthfulness_3,3,stanford,ADP,except,21
627081,Truth_and_Truthfulness_3,3,perceptron,ADV,even,160
626941,Truth_and_Truthfulness_3,3,perceptron,ADV,also,136
627363,Truth_and_Truthfulness_3,3,perceptron,ADV,simply,135
627316,Truth_and_Truthfulness_3,3,perceptron,ADV,rather,133
627156,Truth_and_Truthfulness_3,3,perceptron,ADV,indeed,131
627145,Truth_and_Truthfulness_3,3,perceptron,ADV,however,118
627470,Truth_and_Truthfulness_3,3,perceptron,ADV,well,98
627217,Truth_and_Truthfulness_3,3,perceptron,ADV,merely,85
626989,Truth_and_Truthfulness_3,3,perceptron,ADV,certainly,80
627257,Truth_and_Truthfulness_3,3,perceptron,ADV,often,79
636359,Truth_and_Truthfulness_3,3,spacy,ADV,even,162
636227,Truth_and_Truthfulness_3,3,spacy,ADV,also,136
636587,Truth_and_Truthfulness_3,3,spacy,ADV,rather,135
636629,Truth_and_Truthfulness_3,3,spacy,ADV,simply,135
636439,Truth_and_Truthfulness_3,3,spacy,ADV,indeed,134
636426,Truth_and_Truthfulness_3,3,spacy,ADV,however,117
636738,Truth_and_Truthfulness_3,3,spacy,ADV,well,115
636495,Truth_and_Truthfulness_3,3,spacy,ADV,merely,86
636269,Truth_and_Truthfulness_3,3,spacy,ADV,certainly,82
636527,Truth_and_Truthfulness_3,3,spacy,ADV,often,79
644995,Truth_and_Truthfulness_3,3,stanford,ADV,even,162
644867,Truth_and_Truthfulness_3,3,stanford,ADV,also,136
645221,Truth_and_Truthfulness_3,3,stanford,ADV,rather,136
645266,Truth_and_Truthfulness_3,3,stanford,ADV,simply,135
645073,Truth_and_Truthfulness_3,3,stanford,ADV,indeed,134
645059,Truth_and_Truthfulness_3,3,stanford,ADV,however,118
645368,Truth_and_Truthfulness_3,3,stanford,ADV,well,114
645126,Truth_and_Truthfulness_3,3,stanford,ADV,merely,86
644907,Truth_and_Truthfulness_3,3,stanford,ADV,certainly,82
645160,Truth_and_Truthfulness_3,3,stanford,ADV,often,79
627488,Truth_and_Truthfulness_3,3,perceptron,CONJ,either,14
627496,Truth_and_Truthfulness_3,3,perceptron,CONJ,”,9
627492,Truth_and_Truthfulness_3,3,perceptron,CONJ,neither,5
627494,Truth_and_Truthfulness_3,3,perceptron,CONJ,yet,5
627493,Truth_and_Truthfulness_3,3,perceptron,CONJ,plus,2
627495,Truth_and_Truthfulness_3,3,perceptron,CONJ,“,2
627487,Truth_and_Truthfulness_3,3,perceptron,CONJ,[,1
627489,Truth_and_Truthfulness_3,3,perceptron,CONJ,et,1
627490,Truth_and_Truthfulness_3,3,perceptron,CONJ,fifty,1
627491,Truth_and_Truthfulness_3,3,perceptron,CONJ,moreover,1
636764,Truth_and_Truthfulness_3,3,spacy,CONJ,whether,131
636759,Truth_and_Truthfulness_3,3,spacy,CONJ,though,93
636758,Truth_and_Truthfulness_3,3,spacy,CONJ,since,77
636760,Truth_and_Truthfulness_3,3,spacy,CONJ,unless,26
636752,Truth_and_Truthfulness_3,3,spacy,CONJ,either,24
636753,Truth_and_Truthfulness_3,3,spacy,CONJ,except,21
636750,Truth_and_Truthfulness_3,3,spacy,CONJ,besides,13
636749,Truth_and_Truthfulness_3,3,spacy,CONJ,although,10
636756,Truth_and_Truthfulness_3,3,spacy,CONJ,neither,9
636765,Truth_and_Truthfulness_3,3,spacy,CONJ,yet,9
645380,Truth_and_Truthfulness_3,3,stanford,CONJ,either,23
645386,Truth_and_Truthfulness_3,3,stanford,CONJ,yet,10
645382,Truth_and_Truthfulness_3,3,stanford,CONJ,neither,9
645383,Truth_and_Truthfulness_3,3,stanford,CONJ,plus,2
645379,Truth_and_Truthfulness_3,3,stanford,CONJ,ans,1
645381,Truth_and_Truthfulness_3,3,stanford,CONJ,minus,1
645384,Truth_and_Truthfulness_3,3,stanford,CONJ,versus,1
645385,Truth_and_Truthfulness_3,3,stanford,CONJ,whether,1
627498,Truth_and_Truthfulness_3,3,perceptron,DET,another,139
627502,Truth_and_Truthfulness_3,3,perceptron,DET,every,44
627514,Truth_and_Truthfulness_3,3,perceptron,DET,“,17
627500,Truth_and_Truthfulness_3,3,perceptron,DET,either,13
627511,Truth_and_Truthfulness_3,3,perceptron,DET,whatever,12
627506,Truth_and_Truthfulness_3,3,perceptron,DET,neither,7
627515,Truth_and_Truthfulness_3,3,perceptron,DET,”,5
627497,Truth_and_Truthfulness_3,3,perceptron,DET,[,1
627499,Truth_and_Truthfulness_3,3,perceptron,DET,but—there,1
627501,Truth_and_Truthfulness_3,3,perceptron,DET,ere,1
636768,Truth_and_Truthfulness_3,3,spacy,DET,another,76
636770,Truth_and_Truthfulness_3,3,spacy,DET,every,41
636771,Truth_and_Truthfulness_3,3,spacy,DET,quite,9
636775,Truth_and_Truthfulness_3,3,spacy,DET,whose,8
636774,Truth_and_Truthfulness_3,3,spacy,DET,whatever,3
636767,Truth_and_Truthfulness_3,3,spacy,DET,"acrostics,22",1
636769,Truth_and_Truthfulness_3,3,spacy,DET,either,1
636772,Truth_and_Truthfulness_3,3,spacy,DET,referred:“the,1
636773,Truth_and_Truthfulness_3,3,spacy,DET,themselves—“the,1
645387,Truth_and_Truthfulness_3,3,stanford,DET,another,140
645389,Truth_and_Truthfulness_3,3,stanford,DET,every,45
645393,Truth_and_Truthfulness_3,3,stanford,DET,whatever,19
645392,Truth_and_Truthfulness_3,3,stanford,DET,quite,9
645391,Truth_and_Truthfulness_3,3,stanford,DET,neither,6
645388,Truth_and_Truthfulness_3,3,stanford,DET,either,5
645390,Truth_and_Truthfulness_3,3,stanford,DET,la,2
631643,Truth_and_Truthfulness_3,3,perceptron,NOUN,truth,571
631965,Truth_and_Truthfulness_3,3,perceptron,NOUN,”,564
631963,Truth_and_Truthfulness_3,3,perceptron,NOUN,’,482
631964,Truth_and_Truthfulness_3,3,perceptron,NOUN,“,439
631108,Truth_and_Truthfulness_3,3,perceptron,NOUN,sense,369
630393,Truth_and_Truthfulness_3,3,perceptron,NOUN,people,337
630688,Truth_and_Truthfulness_3,3,perceptron,NOUN,question,280
629423,Truth_and_Truthfulness_3,3,perceptron,NOUN,idea,254
631339,Truth_and_Truthfulness_3,3,perceptron,NOUN,story,236
631527,Truth_and_Truthfulness_3,3,perceptron,NOUN,things,203
640458,Truth_and_Truthfulness_3,3,spacy,NOUN,truth,631
639993,Truth_and_Truthfulness_3,3,spacy,NOUN,sense,373
639382,Truth_and_Truthfulness_3,3,spacy,NOUN,people,339
639647,Truth_and_Truthfulness_3,3,spacy,NOUN,question,287
